Name,X,Y,Type,Error
rx586_fair,571645.8926,340803.071,head,25.0
rx610_fair,569073.8869,339073.6508,head,25.0
rx618_fair,560002.9818,330064.659,head,25.0
rx622_fair,542546.4563,351567.99100000004,head,25.0
rx715_fair,597357.9349,350852.7332,head,25.0
rx727_fair,568353.226,338725.2,head,25.0
rx728_fair,568348.5001,338788.5353,head,25.0
rx755_fair,597543.9656,321965.0403,head,25.0
rx776_fair,589261.0529,340670.6576,head,25.0
rx780_fair,577916.4893,342322.7503,head,25.0
rx824_fair,551045.8292,321176.8876,head,25.0
rx844_fair,599514.6109,349185.8857,head,25.0
rx855_fair,580258.1208,347293.3088,head,25.0
rx862_fair,566462.6767,326662.1114,head,25.0
rx867_fair,567881.7225,338105.3022,head,25.0
rx870_fair,597801.6126,325735.0816,head,25.0
rx874_fair,552447.0459,335653.4904,head,25.0
rx887_fair,582616.0572,345224.4445,head,25.0
ry006_fair,588136.4027,348854.7822,head,25.0
ry021_fair,577791.5758,342866.5737,head,25.0
ry022_fair,570659.8074,326059.2809,head,25.0
ry025_fair,574805.1572,346738.3505,head,25.0
ry026_fair,569528.9825,334525.2231,head,25.0
ry041_fair,591317.5449,346585.2169,head,25.0
ry042_poor,590782.3845,349660.9936,head,35.0
ry048_poor,560598.2674,342432.5652,head,35.0
ry177_fair,567054.0103,337988.04600000003,head,25.0
ry179_fair,574666.2536,315428.1158,head,25.0
ry183_fair,592431.9092,344012.9613,head,25.0
ry186_fair,566992.7688,342618.4267,head,25.0
ry189_poor,554593.4128,322227.6142,head,35.0
ry190_fair,555857.5067,320060.3628,head,25.0
ry193_fair,574683.9215,315185.9296,head,25.0
ry195_fair,574695.2012,315256.5499,head,25.0
ry216_fair,597435.0569,326265.9673,head,25.0
ry220_fair,557034.7023,325733.8753,head,25.0
ry231_fair,572533.8854,333507.6855,head,25.0
ry253_fair,571622.6342,341314.4706,head,25.0
ry256_fair,556293.1591,348544.5057,head,25.0
ry390_fair,593776.5994,322008.6275,head,25.0
ry391_fair,571985.438,340820.1979,head,25.0
ry398_fair,563210.8076,348674.8779,head,25.0
ry401_fair,560452.8309,330559.5436,head,25.0
ry410_fair,577976.8499,345919.1059,head,25.0
ry413_fair,557942.0304,324281.3761,head,25.0
ry422_fair,554037.5895,320494.19800000003,head,25.0
ry484_fair,556453.0916,352142.3545,head,25.0
ry485_fair,592984.1901,316570.435,head,25.0
ry486_fair,552968.6723,344554.9383,head,25.0
ry491_fair,591333.8567,346589.708,head,25.0
ry528_fair,578027.2529,334719.4958,head,25.0
ry564_fair,563611.56,331935.56,head,25.0
ry565_fair,563642.4929,331935.7921,head,25.0
ry598_fair,569772.7175,334471.0628,head,25.0
ry599_fair,580324.9544,332831.2915,head,25.0
ry623_poor,571905.0543,347962.5961,head,35.0
ry645_fair,570794.3179,326323.0211,head,25.0
ry652_fair,567445.9608,327943.6857,head,25.0
ry669_fair,566870.6721,324529.0127,head,25.0
ry674_fair,557311.38,348898.8676,head,25.0
ry675_fair,559376.7559,348004.7707,head,25.0
ry815_fair,569599.8977,334350.5518,head,25.0
rz084_poor,583658.5858,344893.2286,head,35.0
rz087_fair,562143.0242,337736.1219,head,25.0
rz092_fair,577503.5376,339672.2924,head,25.0
rz103_fair,542456.2616,351469.2392,head,25.0
rz108_fair,598199.8142,341751.2108,head,25.0
rz113_fair,577675.7547,342751.1751,head,25.0
rz120_fair,569633.5813,333894.0892,head,25.0
rz122_fair,559039.922,343275.4743,head,25.0
rz124_fair,569751.6398,339219.8801,head,25.0
rz135_fair,555870.74,320149.6776,head,25.0
rz145_fair,576100.2379,339176.5468,head,25.0
rz154_fair,563594.3968,332110.2463,head,25.0
rz168_poor,554135.9216,320297.5978,head,35.0
rz172_fair,549317.8441,314294.4126,head,25.0
rz210_fair,538828.8057,348378.7727,head,25.0
rz226_fair,555519.7392,349502.6576,head,25.0
rz381_fair,584795.9716,323535.9687,head,25.0
rz384_fair,566851.4137,346704.1149,head,25.0
rz398_fair,595498.3329,312790.6318,head,25.0
rz405_fair,600433.8283,330343.9232,head,25.0
rz408_fair,587660.7681,327475.7536,head,25.0
rz413_fair,554833.9933,321429.1115,head,25.0
rz418_fair,550162.4687,321023.4377,head,25.0
rz429_fair,582709.6897,337884.157,head,25.0
rz433_fair,560487.748,334739.1488,head,25.0
rz437_fair,576385.1962,317040.6767,head,25.0
rz447_fair,542745.8874,314482.1835,head,25.0
rz457_fair,570009.214,315238.1286,head,25.0
rz462_fair,573947.8287,312395.2586,head,25.0
rz468_fair,575218.9418,344685.4133,head,25.0
rz473_fair,570895.711,332243.8509,head,25.0
rz529_fair,558445.9299,342706.5668,head,25.0
rz558_fair,561493.238,330062.6652,head,25.0
rz562_fair,558106.3503,325393.5244,head,25.0
rz590_poor,576699.5948,349763.6612,head,35.0
rz603_fair,561982.3804,329952.7357,head,25.0
rz608_fair,578124.0903,341784.95,head,25.0
rz617_fair,578597.4206,342473.2387,head,25.0
rz730_fair,558237.761,327024.9436,head,25.0
rz732_fair,566936.4921,324527.0856,head,25.0
rz734_fair,571357.0989999999,337814.5745,head,25.0
rz759_poor,570346.9502,334813.908,head,35.0
rz769_fair,560268.1592,349358.4871,head,25.0
rz786_fair,584240.5738,345240.3307,head,25.0
rz810_fair,583521.3677,345034.987,head,25.0
rz825_fair,555192.9276,319833.9809,head,25.0
rz838_fair,591574.9328,329869.2112,head,25.0
rz839_fair,569452.0668,339156.7603,head,25.0
rz863_fair,595693.2597,343303.3356,head,25.0
rz874_fair,583810.5407,329297.9204,head,25.0
rz890_fair,568858.3509,338931.2485,head,25.0
rz898_fair,574385.3285,318024.9869,head,25.0
rz918_s_fair,561029.6614,329484.7795,head,25.0
sa080_fair,560358.4726,328182.6445,head,25.0
sa095_fair,569504.073,339162.3754,head,25.0
sa101_fair,563269.6008,325591.7852,head,25.0
sa106_fair,571187.2319,340005.0655,head,25.0
sa120_fair,594799.6704,325855.2414,head,25.0
sa129_fair,599557.3105,346697.513,head,25.0
sa138_fair,560946.009,329452.5216,head,25.0
sa163_fair,586964.9321,331505.1218,head,25.0
sa168_fair,581922.4082,349667.1393,head,25.0
sa312_fair,574041.6799,333996.3133,head,25.0
sa334_fair,578268.7905,342444.1641,head,25.0
sa338_fair,578240.7024,334765.3484,head,25.0
sa450_fair,560632.0749,330719.0463,head,25.0
sa456_fair,576205.9758,330024.0707,head,25.0
sa457_fair,573249.0925,334062.9445,head,25.0
sa471_fair,555205.7644,321591.396,head,25.0
sa472_fair,576443.6335,323249.0708,head,25.0
sa474_fair,543138.4718,315860.98600000003,head,25.0
sa528_fair,564234.7748,327434.269,head,25.0
sa534_fair,580138.6495,331090.6674,head,25.0
sa566_fair,563891.267,326772.3858,head,25.0
sa570_poor,573905.4658,350740.1542,head,35.0
sa571_fair,549473.9544,314317.79,head,25.0
sa576_fair,579538.7445,320971.1395,head,25.0
sa577_fair,586323.264,334644.4688,head,25.0
sa629_fair,553920.5451,335377.3249,head,25.0
sa636_fair,558894.8758,343506.2717,head,25.0
sa639_fair,585583.4039,344631.5897,head,25.0
sa654_fair,587668.1584,324988.2229,head,25.0
sa660_fair,555438.4463,318405.0372,head,25.0
sa665_v_fair,550452.6039,320123.2113,head,25.0
sa849_poor,560378.9815,330773.5912,head,35.0
sa851_fair,598014.5851,326194.358,head,25.0
sa861_fair,599408.0442,344388.3617,head,25.0
sb034_fair,555338.4717,318408.4846,head,25.0
sb036_fair,566493.6098,317141.8801,head,25.0
sb038_fair,556260.8361,318782.9592,head,25.0
sb049_fair,595672.9305,320759.1916,head,25.0
sb052_fair,586717.8403,315964.7132,head,25.0
sb063_o_fair,597540.9183,325831.1599,head,25.0
sb072_fair,560877.6,328768.8115,head,25.0
sb141_poor,582019.0725,344390.1491,head,35.0
sb158_fair,587537.7717,330758.2363,head,25.0
sb160_fair,597463.3165,341322.5139,head,25.0
sb165_poor,592788.429,334344.0364,head,35.0
sb169_fair,587881.3314,346970.4454,head,25.0
sb176_fair,572043.9022,349642.4881,head,25.0
sb547_fair,590438.1755,350514.6628,head,25.0
sb561_fair,594412.3357,347811.1345,head,25.0
sb926_fair,564576.5462,323999.4739,head,25.0
sb942_fair,571191.5971,340067.7795,head,25.0
sc311_fair,549200.8489,314311.1289,head,25.0
sc336_poor,560408.6331,344909.4599,head,35.0
sc343_fair,549401.8469,316544.4729,head,25.0
sc374_fair,560743.9291,347281.7743,head,25.0
sc427_poor,574245.9177,350251.2732,head,35.0
sc429_fair,579443.9279,315524.3133,head,25.0
sc441_fair,554761.5164,322201.0913,head,25.0
sc449_fair,547471.1332,318413.3724,head,25.0
sc450_fair,563499.259,331929.1943,head,25.0
se603_fair,591892.3867,329075.4371,head,25.0
se636_fair,584447.5815,344537.8697,head,25.0
se642_fair,580245.1239,331003.3705,head,25.0
se645_fair,569317.8143,332434.2896,head,25.0
se646_fair,571144.4658,339941.143,head,25.0
se653_poor,582405.6257,352020.7239,head,35.0
se663_fair,591274.1213,348161.4308,head,25.0
se675_fair,596756.8333,327317.4507,head,25.0
se691_fair,588463.7887,331554.5936,head,25.0
se694_fair,597218.2392,348119.6544,head,25.0
se743_fair,556721.7004,328810.606,head,25.0
sg155_r_fair,596919.9109,345067.6336,head,25.0
sg179_fair,591682.5105,348361.0911,head,25.0
sg188_poor,596373.2421,347519.0293,head,35.0
sg190_fair,579630.7258,332908.0759,head,25.0
si679_fair,571511.0869,327841.858,head,25.0
si695_poor,585375.9736,331222.4875,head,35.0
si698_fair,557670.9076,327818.6651,head,25.0
si711_fair,569128.6186,333826.9502,head,25.0
si719_fair,554510.2643,321806.326,head,25.0
si720_fair,558578.5457,324233.3584,head,25.0
si721_fair,550139.5356,320357.923,head,25.0
si723_fair,572639.7016,319104.5432,head,25.0
si724_fair,558733.9595,317614.1509,head,25.0
si726_fair,559919.4192,330008.6364,head,25.0
si731_n_fair,588631.2552,328436.9712,head,25.0
si732_fair,571200.4775,332248.0881,head,25.0
sl812_fair,581092.4551,329135.6123,head,25.0
sl828_fair,583018.1976,344519.7213,head,25.0
sl836_fair,597176.192,329744.6223,head,25.0
sl845_s_fair,569236.0943,338760.4108,head,25.0
sl847_fair,576334.501,332758.5985,head,25.0
sl848_fair,577975.0824,334840.7596,head,25.0
sl850_fair,568768.9183,339652.9658,head,25.0
sl878_fair,583666.996,347744.3458,head,25.0
sn207_fair,573037.4344,346824.481,head,25.0
sn230_fair,573793.397,342963.9221,head,25.0
sn232_fair,563117.1043,351608.3174,head,25.0
sn653_fair,593073.3793,349309.5486,head,25.0
sn656_fair,590389.5334,346597.1085,head,25.0
sn657_fair,593907.4392,351240.8345,head,25.0
so618_fair,570556.0409,317977.2489,head,25.0
sp442_fair,593388.4313,329352.2781,head,25.0
sp469_fair,588130.226,330827.6741,head,25.0
sp481_fair,576854.096,351861.99799999996,head,25.0
sp489_fair,585926.7047,318074.482,head,25.0
sp967_c_fair,557012.3941,323847.2642,head,25.0
sp972_fair,557095.3976,325879.0264,head,25.0
sp982_fair,571490.9973,340258.6609,head,25.0
sp983_fair,558529.6389,325443.5086,head,25.0
sp984_fair,575312.3748,326838.6685,head,25.0
sp985_fair,580100.6211,331033.1331,head,25.0
sp991_fair,544377.197,317182.7855,head,25.0
sp992_fair,556137.3014,352126.8111,head,25.0
sp994_fair,559678.7865,321642.3727,head,25.0
sp995_fair,550134.464,320173.1154,head,25.0
sq006_fair,566062.8293,327920.7988,head,25.0
sq008_fair,563119.6359,316184.029,head,25.0
sq019_fair,543601.8626,313654.6979,head,25.0
sq020_fair,561625.882,330327.5229,head,25.0
su208_fair,569280.0893,334047.2692,head,25.0
su213_fair,544752.1410000001,316692.6376,head,25.0
su381_fair,584268.9137,345269.3084,head,25.0
su402_poor,597458.5966,341867.4808,head,35.0
su413_fair,596759.9557,347604.9339,head,25.0
su428_fair,568994.3187,329658.61100000003,head,25.0
su795_fair,567669.0321,336510.8734,head,25.0
sv124_fair,596909.2362,346152.9254,head,25.0
sv149_poor,592878.6764,351003.2885,head,35.0
sv150_fair,564696.387,348915.1775,head,25.0
sv151_fair,578308.3281,341669.8189,head,25.0
sv152_poor,577954.4976,341056.1818,head,35.0
sv154_fair,585646.5984,352244.4468,head,25.0
sv160_fair,582312.3154,329768.7087,head,25.0
sv161_fair,590499.6872,324086.5588,head,25.0
sv179_poor,574137.9647,344443.5997,head,35.0
sv180_fair,567482.2744,342582.6498,head,25.0
sv193_fair,570921.4893,339438.5054,head,25.0
sv196_fair,596382.3917,327345.997,head,25.0
sw465_fair,582145.0578,333561.1432,head,25.0
sw905_fair,554761.4105,322200.6402,head,25.0
sw908_fair,567592.2118,336623.9759,head,25.0
sw915_fair,572527.6566,338004.7958,head,25.0
sw920_fair,547297.1595,318316.5739,head,25.0
sw930_fair,579350.6412,313898.4557,head,25.0
sw933_fair,560191.4104,330001.1445,head,25.0
sx190_fair,559806.481,329284.519,head,25.0
sx193_fair,555355.0192,318636.7026,head,25.0
sx216_fair,591613.1149,333922.4564,head,25.0
sx217_fair,547280.693,318419.2925,head,25.0
sx228_fair,568351.6102,321998.1786,head,25.0
sx232_fair,577883.5454,321200.4466,head,25.0
sx243_fair,571156.8602,339711.9399,head,25.0
sx249_fair,549920.9627,319949.2312,head,25.0
sz048_fair,555545.3957,349362.6994,head,25.0
sz064_fair,555388.9612,345763.6558,head,25.0
sz065_fair,543109.6031,348047.9641,head,25.0
sz079_fair,545020.4582,349626.3483,head,25.0
sz729_fair,595555.7273,315060.6603,head,25.0
sz731_fair,594963.1027,347555.1892,head,25.0
sz756_fair,580063.2927,331032.976,head,25.0
tb204_fair,582816.082,344312.2076,head,25.0
tb220_fair,569069.3159,338837.1563,head,25.0
tb242_fair,578164.7084,341133.3845,head,25.0
tb243_poor,580051.8632,346490.19,head,35.0
tb246_fair,598866.2234,326201.6284,head,25.0
tb247_fair,597666.8988,325948.0066,head,25.0
tb250_fair,569588.0164,352017.8869,head,25.0
tb268_fair,594522.739,313983.7688,head,25.0
tb271_fair,593516.9383,347168.3938,head,25.0
tc981_fair,582299.5323,344694.0966,head,25.0
tc994_fair,578196.0135,341657.6078,head,25.0
te885_fair,557375.2876,324121.4425,head,25.0
te886_fair,557528.7761,324107.8209,head,25.0
te887_fair,554650.2726,322095.3389,head,25.0
te900_fair,547762.7868,318295.898,head,25.0
tf001_fair,558100.5956,326767.2891,head,25.0
tf002_fair,562838.2145,329756.0129,head,25.0
tf007_fair,585634.5468,322930.0281,head,25.0
tf008_fair,578088.1355,341749.2434,head,25.0
tf016_fair,559522.9467,330058.669,head,25.0
tf028_fair,569156.0724,323665.5211,head,25.0
tf029_fair,585423.559,331091.1876,head,25.0
tf031_fair,563504.7099,331865.352,head,25.0
tf032_fair,563269.7187,325592.2727,head,25.0
tf033_fair,563531.72,315274.1953,head,25.0
tf034_fair,557412.6584,324092.8902,head,25.0
tf038_fair,559774.5611,324705.2012,head,25.0
tf039_fair,556895.4804,323636.0581,head,25.0
tf969_poor,579296.2899,351306.1936,head,35.0
tf973_poor,581206.4657,351065.5518,head,35.0
tf980_poor,596846.9678,351015.1075,head,35.0
tf990_fair,581801.4988,344973.217,head,25.0
tg664_fair,548921.7453,352096.5374,head,25.0
tg665_fair,557113.5658,325065.5698,head,25.0
tg679_fair,555441.8347,321610.0587,head,25.0
tg683_fair,538044.5168,351864.0326,head,25.0
th101_fair,598676.3071,328541.9229,head,25.0
th114_fair,597614.6333,328885.5884,head,25.0
th116_fair,579969.6661,352465.5578,head,25.0
th149_fair,577826.3125,347380.715,head,25.0
th151_poor,580955.7476,347521.3214,head,35.0
th153_poor,576080.0147,350749.794,head,35.0
th155_fair,579672.7501,350093.2043,head,25.0
th161_fair,572248.1183,341427.7363,head,25.0
th165_fair,593713.8871,317971.1296,head,25.0
th195_fair,585502.6775,352309.7739,head,25.0
ti964_fair,589059.6603,318890.643,head,25.0
tk284_fair,587532.0336,315507.502,head,25.0
tk298_fair,554703.3928,322054.3887,head,25.0
tl614_fair,575174.2948,340532.1642,head,25.0
tl627_r_fair,571095.9757,332260.4274,head,25.0
tl638_fair,554296.0992,332486.966,head,25.0
tl650_fair,560615.6473,322286.6858,head,25.0
tl664_fair,590721.2452,329277.9124,head,25.0
tl669_fair,598330.6658,328859.5263,head,25.0
tl686_fair,594806.9626,328854.0782,head,25.0
tl688_fair,581485.3993,342875.8286,head,25.0
tl691_poor,583202.0347,351551.662,head,35.0
tl698_poor,580759.1796,333244.0507,head,35.0
tl699_fair,578432.4535,341614.5656,head,25.0
tl723_fair,596498.2086,350208.5698,head,25.0
tl726_fair,548068.2522,320424.1311,head,25.0
tl729_fair,582066.5121,331434.0626,head,25.0
tl749_fair,570015.712,345087.0205,head,25.0
tl980_fair,542610.2052,345763.9533,head,25.0
tm554_fair,585374.7427,331118.481,head,25.0
tm555_fair,557043.4786,323945.625,head,25.0
tm560_fair,568367.8422,323157.5995,head,25.0
tm562_fair,565810.0206,326281.2023,head,25.0
tm564_fair,577499.5028,342405.4199,head,25.0
tm568_fair,558449.9452,343408.0989,head,25.0
tm574_fair,557584.8153,327786.9911,head,25.0
tm575_fair,549818.8689,320743.583,head,25.0
tm578_fair,560191.6604,329931.3921,head,25.0
tm580_fair,549872.6194,320766.6189,head,25.0
tm590_fair,579511.0118,325953.7162,head,25.0
tm592_fair,557504.2729,324095.7889,head,25.0
tm593_fair,577636.5051,342386.7244,head,25.0
tn180_fair,567693.6429,336464.0148,head,25.0
to128_fair,553212.1354,350917.7379,head,25.0
to136_fair,566917.7237,342290.3459,head,25.0
to149_fair,573935.9138,342725.8707,head,25.0
to893_fair,571973.1859,339737.4703,head,25.0
to895_fair,568827.2047,343311.2719,head,25.0
to898_fair,599053.8538,323902.8045,head,25.0
to899_fair,569584.4835,322978.6054,head,25.0
tp112_fair,553727.2291,317192.2851,head,25.0
tp123_fair,558514.5152,342754.3958,head,25.0
tp144_fair,564796.2797,338857.9917,head,25.0
tp185_fair,572251.7983,349598.1698,head,25.0
tp186_fair,593743.7978,350071.1512,head,25.0
tp192_fair,574999.7033,318612.0038,head,25.0
tp201_fair,588418.0981,332997.7329,head,25.0
tp218_fair,574961.1218,321690.807,head,25.0
tp220_fair,567805.459,332928.8986,head,25.0
tp222_fair,560093.1506,342444.9988,head,25.0
tp235_fair,557464.7958,324120.0015,head,25.0
tp239_fair,578048.4196,342661.9825,head,25.0
tp243_fair,544263.2012,317463.9598,head,25.0
tp252_fair,578382.0884,335848.0318,head,25.0
tp255_fair,591644.9422,329210.2839,head,25.0
tp260_fair,558414.6642,327292.2653,head,25.0
tp264_fair,558508.4203,327358.6848,head,25.0
tp268_poor,568576.032,331242.1301,head,35.0
tp338_fair,572002.6403,350902.1279,head,25.0
tp339_fair,572158.6933,326020.217,head,25.0
tp349_fair,560827.0761,350903.9042,head,25.0
tp555_fair,563941.9716,326066.4285,head,25.0
tp575_fair,571057.7783,332393.9401,head,25.0
tp579_fair,580326.8369,327591.0333,head,25.0
tp595_fair,558216.8839,324157.5473,head,25.0
tp604_fair,578261.673,344006.9271,head,25.0
tp609_fair,594229.145,320780.0881,head,25.0
tp610_fair,557312.6410000001,324127.6259,head,25.0
tp611_fair,569773.5302,334347.7284,head,25.0
tp613_fair,576922.1159,351999.0744,head,25.0
tp624_fair,600147.9467,343762.6129,head,25.0
tp647_fair,560820.2682,346836.4406,head,25.0
tp732_fair,593494.4109,328882.5903,head,25.0
tp740_fair,600069.8986,348678.3449,head,25.0
tp741_fair,567132.3352,324546.2173,head,25.0
tp968_fair,593802.1002,319610.0535,head,25.0
tp989_fair,558198.6729,327054.8879,head,25.0
tp990_fair,584339.122,335631.9332,head,25.0
tp993_fair,597544.2314,321965.4135,head,25.0
tq003_fair,561541.0611,316969.5078,head,25.0
tq011_fair,562100.2706,321558.9263,head,25.0
tq019_fair,554574.8269,325661.0071,head,25.0
tq030_fair,556015.8566,346906.8239,head,25.0
tq037_fair,568365.5631,345113.7793,head,25.0
tq072_fair,569339.6355,329640.4364,head,25.0
tq079_fair,570984.4658,337286.9206,head,25.0
tq088_fair,578049.3081,333797.2808,head,25.0
tq089_fair,566911.7337,343127.7223,head,25.0
tq091_fair,561959.8958,339599.0158,head,25.0
tq097_fair,595185.1878,319066.5179,head,25.0
tq108_fair,595009.1138,319324.0687,head,25.0
tq181_fair,575417.5905,334617.9178,head,25.0
tq199_fair,554358.6577,321804.7385,head,25.0
tq214_fair,568903.6291,338954.4668,head,25.0
tq218_poor,569400.1307,345647.2986,head,35.0
tq224_fair,559457.0892,343500.5694,head,25.0
tq226_fair,565916.6106,322719.3796,head,25.0
tq227_poor,587890.094,312748.1502,head,35.0
tq253_fair,568659.3033,338869.6475,head,25.0
tq270_fair,571244.6183,340233.2778,head,25.0
tq440_fair,596898.6129,348034.291,head,25.0
tq443_poor,550576.1243,320285.5599,head,35.0
tq451_fair,578428.7671,334348.2193,head,25.0
tq453_fair,590887.3379,324306.0168,head,25.0
tq463_fair,560072.8355,329900.1009,head,25.0
tq487_fair,559885.1231,315431.9567,head,25.0
tq510_fair,598661.5013,343984.3621,head,25.0
tq703_fair,577996.182,330988.4915,head,25.0
tq771_poor,551450.7628,350030.7415,head,35.0
tq932_fair,574275.5264,324747.3777,head,25.0
tq939_fair,559974.9054,329843.0546,head,25.0
tq940_fair,540662.168,352145.81799999997,head,25.0
tq943_fair,578989.8979999999,325118.9693,head,25.0
tq952_fair,554040.2138,320538.3731,head,25.0
tq972_fair,569178.3988,322970.8186,head,25.0
tq973_fair,568528.1379,338730.1128,head,25.0
tq979_fair,567272.009,327063.9706,head,25.0
tq985_poor,579658.0804,343611.4319,head,35.0
tr003_fair,600486.5071,324964.0162,head,25.0
tr008_poor,552809.1145,324793.8771,head,35.0
tr066_v_fair,572868.71,348154.8568,head,25.0
tr123_fair,586217.2124,344480.4797,head,25.0
tr129_fair,554912.7712,321737.3789,head,25.0
tr135_fair,542693.332,344220.1173,head,25.0
tr136_fair,542918.6811,348137.8499,head,25.0
tr144_poor,568813.2164,338973.2715,head,35.0
tr148_fair,568484.7788,338728.8812,head,25.0
tr152_fair,567049.0377,344961.8244,head,25.0
tr235_fair,584897.2664,337448.1435,head,25.0
tr236_poor,594804.7909,328313.0045,head,35.0
tr253_fair,557214.511,324100.2629,head,25.0
tr262_fair,571224.2252,332359.6329,head,25.0
tr268_poor,553609.7951,320484.6164,head,35.0
tr272_poor,562996.2499,345823.8414,head,35.0
tr277_fair,578455.0117,325471.9836,head,25.0
tr289_fair,599706.9742,332358.5467,head,25.0
tr413_fair,558520.5435,322009.8234,head,25.0
tr420_poor,587074.0327,344503.425,head,35.0
tr445_fair,599646.7532,343948.3802,head,25.0
tr450_fair,585231.66,317681.1786,head,25.0
tr452_fair,568734.4113,338814.5198,head,25.0
tr454_t_fair,595832.4656,344564.8429,head,25.0
tr474_fair,569082.0858,338812.5997,head,25.0
tr494_fair,546155.8483,320596.1877,head,25.0
tr500_fair,571427.7702,340813.0612,head,25.0
tr502_poor,587381.3461,344578.2453,head,35.0
tr705_poor,559705.6876,330017.934,head,35.0
tr711_fair,554526.1959,316127.724,head,25.0
tr727_fair,550662.3899,321355.6996,head,25.0
tr728_fair,568652.4073,338817.039,head,25.0
tr731_fair,570784.0833,332386.3202,head,25.0
tr740_fair,571097.1983,332344.2832,head,25.0
tr743_fair,573565.1185,317980.0076,head,25.0
tr746_fair,564468.0018,338613.5036,head,25.0
tr757_fair,588042.6661,347027.1895,head,25.0
tr758_fair,570963.7688,332252.9259,head,25.0
tr759_poor,563466.9302,324776.5704,head,35.0
tr762_fair,597696.2885,329400.5644,head,25.0
tr768_fair,599317.3022,346966.5296,head,25.0
tr779_fair,558632.7735,336242.7767,head,25.0
tr792_poor,597047.6446,316216.9973,head,35.0
tr801_fair,542366.9602,345574.4858,head,25.0
tr959_fair,553538.0970000001,316000.4872,head,25.0
tr962_fair,570595.6853,334151.2252,head,25.0
tr968_fair,597756.1025,340259.1013,head,25.0
tr993_fair,571696.8525,340498.0662,head,25.0
tr996_poor,571554.3164,340429.4971,head,35.0
ts029_fair,597653.1194,325138.11600000004,head,25.0
ts046_fair,584915.581,333077.9882,head,25.0
ts047_fair,584825.8891,332988.2963,head,25.0
ts223_fair,577846.5954,331052.961,head,25.0
ts225_o_fair,567756.0765,332991.0385,head,25.0
ts233_fair,556623.0302,334235.0236,head,25.0
ts241_fair,556921.5809,336600.7493,head,25.0
ts252_fair,597312.6013,341206.2215,head,25.0
ts261_fair,562448.5134,347902.6485,head,25.0
ts293_fair,595169.364,330336.2754,head,25.0
ts296_fair,591415.7237,320689.8624,head,25.0
ts513_fair,552475.7685,320383.2669,head,25.0
ts518_fair,562808.4136,321465.0255,head,25.0
ts547_fair,555378.0019,318338.6552,head,25.0
ts548_fair,552365.3362,334073.6894,head,25.0
ts550_fair,598839.6868,326278.9958,head,25.0
ts563_fair,573270.8748,323867.5149,head,25.0
ts568_fair,598595.9371,326180.2512,head,25.0
ts807_fair,568583.522,338785.8327,head,25.0
ts808_poor,595818.545,344659.9439,head,35.0
ts817_fair,554951.9171,332011.4046,head,25.0
ts819_poor,577834.5172,314700.8241,head,35.0
ts821_fair,592101.9911,328992.4087,head,25.0
ts834_fair,557164.3941,324055.1261,head,25.0
ts837_poor,551416.1541,350614.6131,head,35.0
ts844_fair,578361.4762,342561.6311,head,25.0
ts867_fair,578174.7172,328349.3103,head,25.0
ts879_fair,568571.1711,338881.3638,head,25.0
ts880_fair,571237.1561,339716.1836,head,25.0
ts886_fair,568734.3489999999,338872.6976,head,25.0
ts899_fair,593794.4706,319645.2547,head,25.0
ts901_fair,555865.4949,320460.4615,head,25.0
tt024_fair,567224.6521,342552.35799999995,head,25.0
tt035_fair,575161.3532,333804.0605,head,25.0
tt037_fair,578022.2465,315006.0508,head,25.0
tt048_fair,567956.5137,336979.5928,head,25.0
tt069_fair,581039.2774,336755.2902,head,25.0
tt074_fair,550925.9679,318338.2814,head,25.0
tt078_fair,542397.5487,344528.3113,head,25.0
tt079_fair,544376.5471,345814.1191,head,25.0
tt336_fair,598286.385,326094.4393,head,25.0
tt344_fair,596614.5671,325205.2226,head,25.0
tt352_fair,556177.4922,318793.5426,head,25.0
tt357_fair,544778.2511,317995.9435,head,25.0
tt376_fair,544293.4766,317540.2555,head,25.0
tt398_fair,552024.2349,316585.2326,head,25.0
tt654_fair,555145.8102,337972.4767,head,25.0
tt681_fair,594513.25,314062.97,head,25.0
tt682_fair,557979.2611,326537.6608,head,25.0
tt704_poor,599732.4953,344161.6297,head,35.0
tt725_fair,555279.7715,320151.2117,head,25.0
tt858_fair,580511.9049,315644.001,head,25.0
tt859_fair,557620.4851,327807.3091,head,25.0
tt870_fair,571293.6773,327405.2025,head,25.0
tt892_fair,568660.6315,338928.8277,head,25.0
tt903_fair,575487.3451,344318.6451,head,25.0
tu098_fair,598927.6865,313650.7506,head,25.0
tu103_fair,570843.9803,328533.025,head,25.0
tu115_fair,557025.5441,323998.3304,head,25.0
tu148_fair,564691.5815,338510.8197,head,25.0
tu153_fair,564765.0473,338577.7193,head,25.0
tu256_poor,592514.5236,334337.6274,head,35.0
tu258_fair,599117.2678,343787.4529,head,25.0
tu263_poor,599846.9441,351539.4778,head,35.0
tu275_fair,598728.3225,326208.4258,head,25.0
tu284_fair,559410.6336,334694.6083,head,25.0
tu532_fair,576109.5172,342455.6387,head,25.0
tu537_poor,566313.1636,317169.92600000004,head,35.0
tu545_fair,581833.76,349259.7853,head,25.0
tu548_poor,563378.7636,350363.6138,head,35.0
tu557_fair,568735.4644,338935.8627,head,25.0
tu569_fair,576526.6598,325221.5233,head,25.0
tu575_fair,566288.7359,342693.8975,head,25.0
tu580_fair,557815.7602,324277.788,head,25.0
